time,h_wspd_1,h_wspd_2,h_wspd_3,h_wspd_4,h_wspd_5,h_wspd_6,h_wdir_1,h_wdir_2,h_wdir_3,h_wdir_4,h_wdir_5,h_wdir_6,file_date,avg_pressure,avg_temp,avg_humidity,avg_dew_point
19,9.60,10.09,10.24,10.33,9.98,9.03,-152.06,-152.18,-152.60,-151.27,-150.81,-151.28,2016-03-22,1022.2,6.9,60.3,-0.3
20,9.26,9.61,9.81,10.01,9.99,9.70,-148.29,-148.43,-148.54,-147.71,-147.31,-147.77,2016-03-22,1021.5,7.4,68.7,2.0
21,11.05,11.65,12.16,12.69,13.05,13.46,-147.85,-147.41,-147.06,-145.89,-144.87,-142.58,2016-03-22,1020.6,8.0,75.5,3.9
22,12.38,13.17,13.88,14.63,15.21,15.87,-147.89,-147.24,-146.63,-144.93,-143.39,-139.76,2016-03-22,1019.9,8.4,76.6,4.5
23,12.81,13.65,14.42,15.20,15.79,16.72,-144.76,-144.08,-143.52,-142.34,-141.20,-138.54,2016-03-22,1019.7,8.5,74.6,4.2
24,14.44,15.26,15.95,16.65,17.19,18.17,-144.18,-143.74,-143.48,-142.74,-142.14,-140.59,2016-03-22,1019.3,8.4,71.1,3.4
1,14.70,15.83,16.77,17.48,18.00,20.44,-144.26,-143.48,-142.80,-142.44,-142.02,-140.11,2016-03-23,1019.5,8.3,69.8,3.1
2,15.04,16.15,17.03,17.75,18.30,18.71,-148.57,-148.01,-147.60,-147.52,-147.41,-147.48,2016-03-23,1019.4,8.4,67.5,2.8
3,16.17,17.24,18.09,18.79,19.32,19.87,-149.35,-148.39,-147.66,-147.37,-147.09,-145.48,2016-03-23,1018.6,8.6,68.9,3.2
4,16.16,17.02,17.87,18.73,19.49,20.75,-141.47,-141.29,-140.98,-140.66,-140.13,-139.07,2016-03-23,1018.6,8.8,73.6,4.3
5,16.08,17.01,17.94,18.84,19.69,21.19,-141.42,-141.05,-140.43,-139.87,-139.02,-137.02,2016-03-23,1018.0,8.8,76.1,4.8
6,15.83,16.77,17.69,18.58,19.43,21.02,-140.62,-140.19,-139.47,-138.79,-137.56,-133.98,2016-03-23,1017.4,9.0,75.8,4.9
7,14.46,15.35,16.25,17.06,17.76,18.70,-139.08,-138.66,-137.79,-136.77,-134.98,-130.14,2016-03-23,1017.0,8.6,79.8,5.3
8,13.61,14.48,15.35,16.17,16.78,16.96,-139.37,-138.93,-137.93,-136.66,-134.41,-128.34,2016-03-23,1016.4,8.5,81.1,5.5
9,12.12,12.88,13.67,14.42,15.00,15.25,-132.22,-132.17,-131.58,-130.70,-128.85,-123.00,2016-03-23,1016.0,8.3,84.1,5.8
10,11.24,11.94,12.66,13.35,13.84,13.31,-129.09,-129.26,-128.98,-128.42,-126.59,-119.13,2016-03-23,1015.8,8.0,86.9,6.0
11,11.82,12.69,13.59,14.18,13.98,11.88,-128.73,-128.20,-126.50,-123.77,-119.52,-108.76,2016-03-23,1016.1,8.1,86.7,6.0
12,11.78,12.61,13.01,12.98,12.60,11.03,-125.66,-122.94,-118.59,-114.63,-110.82,-102.31,2016-03-23,1016.4,8.1,86.2,6.0
13,10.93,11.71,12.22,12.23,11.52,10.19,-123.54,-119.67,-114.92,-111.16,-107.03,-99.12,2016-03-23,1016.7,8.4,85.4,6.1
14,10.33,10.91,11.40,11.63,11.46,10.75,-112.51,-107.60,-102.95,-100.28,-98.08,-94.11,2016-03-23,1017.0,8.7,83.1,6.0
15,9.66,10.62,11.41,11.62,11.25,10.29,-104.19,-101.58,-99.75,-98.98,-98.02,-95.06,2016-03-23,1017.1,8.9,82.8,6.1
16,9.80,10.28,10.26,9.94,9.22,8.32,-106.91,-106.33,-104.63,-103.63,-101.77,-97.25,2016-03-23,1017.0,10.0,74.5,5.6
17,9.33,9.90,9.88,9.50,8.67,7.61,-110.96,-110.27,-108.13,-106.47,-103.44,-96.66,2016-03-23,1016.7,10.0,76.8,6.1
18,8.92,9.45,9.63,9.43,8.60,7.29,-109.67,-109.49,-107.52,-106.21,-103.31,-96.00,2016-03-23,1016.4,9.8,78.9,6.3
19,7.18,7.56,7.91,8.04,7.77,7.17,-107.43,-103.96,-99.33,-96.18,-92.22,-85.07,2016-03-23,1015.9,10.1,77.9,6.5
20,6.87,6.64,6.51,6.44,6.26,5.94,-119.80,-112.92,-103.63,-96.12,-88.53,-77.16,2016-03-23,1016.0,9.8,80.8,6.7
21,9.42,9.01,8.21,7.43,6.48,5.36,-133.51,-129.15,-123.90,-118.37,-110.35,-94.43,2016-03-23,1016.0,9.5,83.9,6.9
22,11.97,12.41,11.75,10.75,9.22,7.03,-137.22,-135.81,-135.65,-136.36,-135.58,-130.26,2016-03-23,1016.0,10.0,81.2,6.9
23,12.53,13.34,12.94,11.78,10.22,8.02,-133.74,-131.37,-130.79,-132.20,-132.92,-131.57,2016-03-23,1016.6,9.9,81.1,6.8
24,10.68,11.31,11.22,10.35,8.93,6.86,-131.17,-129.22,-127.35,-126.71,-125.64,-121.74,2016-03-23,1016.8,9.4,83.0,6.6
1,6.56,7.95,9.48,10.62,10.05,7.78,-135.24,-135.12,-134.04,-132.40,-129.24,-122.53,2016-03-24,1017.2,8.9,86.0,6.7
2,6.42,8.00,9.26,9.74,8.73,6.88,-146.69,-144.78,-143.37,-144.02,-144.87,-140.57,2016-03-24,1017.7,9.0,85.4,6.6
3,7.91,8.45,7.86,7.39,6.76,5.73,-157.07,-152.53,-152.92,-157.27,-163.42,-166.39,2016-03-24,1018.0,9.0,85.8,6.7
4,7.87,8.43,7.91,7.00,6.04,5.52,-158.30,-150.52,-145.65,-145.96,-148.87,-147.62,2016-03-24,1018.1,8.8,86.8,6.8
5,7.82,8.67,9.27,9.46,9.28,9.79,-155.97,-148.99,-141.25,-134.91,-129.36,-122.71,2016-03-24,1018.0,8.9,86.8,6.8
6,8.56,9.94,11.36,12.28,12.66,13.37,-141.09,-137.73,-132.55,-126.19,-120.73,-114.99,2016-03-24,1017.6,8.8,87.1,6.8
7,11.50,12.23,12.55,12.73,12.85,13.66,-138.22,-132.30,-125.06,-119.55,-115.76,-111.76,2016-03-24,1017.1,9.3,86.1,7.1
8,12.42,13.68,14.62,14.60,14.20,14.70,-135.04,-131.30,-125.48,-119.79,-115.57,-109.65,2016-03-24,1016.5,9.3,85.8,7.1
9,13.09,14.41,15.32,15.11,14.51,14.50,-131.52,-127.70,-122.66,-118.84,-116.32,-111.89,2016-03-24,1016.4,9.6,83.0,6.8
10,11.41,12.55,13.78,14.51,14.46,14.00,-131.65,-129.73,-126.55,-122.54,-118.38,-112.57,2016-03-24,1016.9,9.3,84.4,6.8
11,10.42,11.45,12.66,13.36,12.92,12.06,-131.48,-130.77,-128.63,-124.14,-118.60,-111.10,2016-03-24,1017.2,8.9,88.2,7.0
12,10.28,11.34,12.47,12.72,11.80,11.11,-129.82,-128.96,-126.24,-121.31,-116.16,-108.61,2016-03-24,1017.9,8.9,87.8,7.0
13,7.97,8.90,9.87,10.23,9.84,9.02,-123.02,-123.42,-122.41,-119.23,-114.28,-104.19,2016-03-24,1018.2,8.9,88.7,7.1
14,5.13,5.93,7.04,8.26,9.19,8.24,-118.31,-120.87,-122.89,-123.64,-122.23,-113.35,2016-03-24,1018.4,9.2,88.8,7.4
15,7.03,7.92,8.46,8.47,7.81,6.68,-125.99,-124.07,-121.80,-119.93,-117.00,-110.31,2016-03-24,1018.4,9.3,88.6,7.5
16,3.46,4.24,5.14,5.72,6.07,6.25,-73.27,-74.93,-91.01,-106.34,-113.41,-120.31,2016-03-24,1018.2,9.7,88.3,7.8
17,5.98,5.38,4.56,3.38,2.69,2.21,70.96,75.93,85.65,99.42,101.42,50.71,2016-03-24,1017.8,7.5,95.5,6.8
18,7.38,7.65,7.71,7.55,6.19,2.68,71.27,70.54,70.83,72.24,75.32,69.43,2016-03-24,1017.3,7.2,96.6,6.8
19,7.38,7.38,7.25,7.02,6.09,3.28,68.11,68.43,70.63,72.70,75.83,75.95,2016-03-24,1016.5,7.0,97.4,6.7
20,7.27,6.92,6.56,6.09,5.07,2.00,71.45,72.80,76.38,80.12,84.99,55.88,2016-03-24,1015.6,7.1,97.8,6.7
21,5.77,5.51,4.01,2.43,1.88,1.49,80.08,85.65,107.62,115.74,27.19,-36.25,2016-03-24,1014.6,7.1,98.0,6.8
22,4.25,4.67,5.49,6.48,7.54,9.22,10.62,-9.17,-64.49,-127.15,-148.08,-149.46,2016-03-24,1013.8,7.9,97.8,7.6
23,14.43,15.71,17.31,18.96,20.75,23.21,-150.55,-149.30,-148.10,-146.78,-145.29,-143.92,2016-03-24,1012.8,10.7,89.5,9.0
24,15.67,16.88,18.41,19.98,21.71,25.08,-148.75,-147.13,-145.58,-144.03,-142.43,-139.62,2016-03-24,1012.2,10.5,89.5,8.8
1,14.93,16.23,17.75,19.27,20.91,23.90,-133.04,-132.09,-130.97,-129.72,-128.26,-125.22,2016-03-25,1011.8,10.9,88.5,9.1
2,16.37,17.70,19.20,20.73,22.40,25.56,-145.62,-144.62,-143.48,-142.29,-141.01,-138.70,2016-03-25,1012.1,11.1,88.5,9.2
3,17.04,18.38,19.90,21.38,22.91,25.74,-147.10,-146.23,-145.28,-144.24,-143.23,-141.50,2016-03-25,1011.6,11.1,89.1,9.4
4,17.50,18.74,20.15,21.49,22.88,25.37,-143.25,-142.98,-142.67,-142.32,-141.96,-140.83,2016-03-25,1011.3,11.2,89.5,9.5
5,16.89,18.09,19.47,20.81,22.21,24.69,-142.09,-141.79,-141.40,-140.98,-140.45,-138.91,2016-03-25,1011.0,11.0,90.3,9.5
6,17.08,18.30,19.69,21.02,22.40,24.56,-141.03,-140.28,-139.36,-138.30,-136.96,-134.07,2016-03-25,1010.5,10.9,92.4,9.7
7,17.97,19.22,20.61,21.99,23.37,25.57,-142.07,-141.18,-140.01,-138.42,-136.40,-133.23,2016-03-25,1009.7,10.9,92.2,9.7
8,16.69,17.92,19.30,20.69,22.12,24.60,-141.15,-140.42,-139.46,-138.41,-137.16,-134.39,2016-03-25,1008.8,10.5,92.7,9.3
9,17.54,18.85,20.34,21.82,23.40,26.14,-140.33,-139.62,-138.74,-137.75,-136.49,-133.74,2016-03-25,1008.3,10.8,91.2,9.4
10,16.27,17.56,18.98,20.39,21.89,24.66,-140.10,-139.92,-139.57,-139.11,-138.39,-136.52,2016-03-25,1007.9,10.6,92.1,9.3
11,14.99,16.18,17.44,18.69,20.01,22.30,-137.19,-137.71,-138.09,-138.22,-138.05,-136.98,2016-03-25,1008.1,10.5,92.5,9.3
12,15.94,17.14,18.38,19.62,20.93,23.16,-136.86,-136.46,-135.91,-135.21,-134.24,-131.74,2016-03-25,1008.6,10.5,94.5,9.7
13,14.98,16.11,17.34,18.64,19.96,21.05,-139.47,-138.11,-136.24,-134.06,-131.69,-128.44,2016-03-25,1008.7,10.4,95.9,9.8
14,14.74,16.01,17.39,18.79,20.29,21.03,-142.39,-141.05,-139.10,-136.60,-133.56,-130.37,2016-03-25,1008.7,10.3,96.4,9.8
15,16.45,17.83,19.36,20.38,20.58,17.72,-144.72,-142.64,-139.20,-135.56,-133.24,-128.41,2016-03-25,1008.6,10.7,96.7,10.2
16,13.87,14.57,16.92,18.93,19.71,16.95,-147.19,-144.90,-139.39,-135.46,-131.91,-111.54,2016-03-25,1008.8,10.4,97.5,10.0
17,12.41,13.16,13.40,13.73,13.30,10.78,-137.08,-133.89,-109.28,-86.67,-80.71,-47.25,2016-03-25,1008.7,10.5,98.5,10.2
18,11.37,12.44,14.30,15.98,15.83,10.14,-145.11,-140.31,-135.58,-133.33,-130.26,-126.01,2016-03-25,1008.3,10.4,98.3,10.1
19,8.42,9.82,12.08,13.16,9.85,2.10,-133.95,-133.30,-131.00,-127.59,-79.19,-17.77,2016-03-25,1008.0,9.8,98.3,9.6
20,8.51,9.16,8.59,7.64,6.55,5.17,-127.19,-118.72,-106.23,-99.78,-94.51,-88.40,2016-03-25,1008.2,9.8,98.7,9.6
21,4.86,4.94,4.87,4.70,4.46,3.93,-80.76,-70.21,-60.99,-56.03,-52.29,-45.81,2016-03-25,1008.8,10.0,98.5,9.8
22,5.34,5.51,5.62,5.59,5.34,4.44,-37.14,-40.05,-42.36,-42.62,-42.61,-38.89,2016-03-25,1009.4,9.9,98.2,9.7
23,4.05,4.41,4.62,4.76,4.81,4.59,-50.41,-52.88,-54.24,-52.80,-51.02,-44.98,2016-03-25,1010.1,12.9,84.4,10.3
24,5.59,5.91,6.14,6.32,6.40,6.13,-68.01,-65.01,-62.27,-61.13,-59.61,-55.97,2016-03-25,1011.0,13.3,85.6,10.9
1,8.69,9.02,9.03,9.31,9.43,9.46,-25.86,-25.04,-24.05,-24.39,-24.73,-25.77,2016-03-26,1012.9,13.9,67.7,8.0
2,9.04,9.47,9.34,9.59,9.71,9.85,-23.78,-22.72,-21.46,-21.57,-22.01,-22.98,2016-03-26,1014.4,13.9,57.6,5.7
3,8.12,8.45,8.33,8.44,8.38,8.36,-19.12,-17.79,-16.42,-16.50,-16.96,-17.55,2016-03-26,1015.6,12.7,59.2,4.9
4,7.24,7.75,7.73,7.95,7.95,7.98,-20.21,-18.42,-17.52,-18.08,-18.74,-19.54,2016-03-26,1016.6,12.2,56.8,3.9
5,6.80,7.30,7.35,7.58,7.64,7.81,-24.35,-21.96,-20.53,-20.52,-20.73,-20.84,2016-03-26,1017.5,11.4,59.5,3.8
6,7.32,7.90,7.94,8.26,8.40,8.76,-21.86,-19.30,-17.69,-17.40,-17.53,-17.54,2016-03-26,1018.2,10.8,60.6,3.5
7,8.47,8.98,8.80,9.05,9.02,9.14,-13.50,-9.92,-7.71,-6.94,-6.40,-5.87,2016-03-26,1019.0,10.3,61.3,3.2
8,9.68,10.08,9.96,10.13,9.98,8.34,7.23,9.21,10.46,10.77,10.75,9.75,2016-03-26,1019.9,8.7,69.3,3.4
9,8.91,9.21,9.00,9.06,8.83,7.07,8.05,10.55,11.85,12.24,12.31,12.01,2016-03-26,1021.0,7.5,70.7,2.5
10,8.36,8.55,8.38,8.39,8.22,7.36,9.77,12.17,13.68,14.45,15.00,16.07,2016-03-26,1022.4,6.3,71.1,1.4
11,8.29,8.45,8.38,8.47,8.45,7.92,10.35,12.75,14.32,15.37,16.37,17.99,2016-03-26,1023.4,5.3,73.3,0.9
12,9.22,9.33,9.22,9.28,9.27,8.92,12.47,15.12,17.10,18.52,19.91,22.38,2016-03-26,1024.1,4.9,73.6,0.6
13,7.16,7.29,7.29,7.40,7.48,7.38,8.66,13.17,16.75,19.33,21.58,24.70,2016-03-26,1025.1,4.6,76.1,0.8
14,7.52,7.69,7.64,7.68,7.65,7.28,21.45,23.75,25.18,25.94,26.51,27.19,2016-03-26,1025.8,5.5,72.1,0.8
15,8.91,9.05,8.98,9.01,8.92,8.46,43.51,44.12,44.18,43.83,43.23,42.17,2016-03-26,1026.7,5.9,72.6,1.3
16,9.01,9.20,9.09,9.10,8.95,8.26,51.48,52.63,53.03,52.89,52.40,51.38,2016-03-26,1027.1,5.7,74.5,1.5
17,9.02,9.23,9.11,9.11,8.95,8.30,59.50,60.59,61.07,60.97,60.70,60.19,2016-03-26,1026.9,5.7,75.4,1.7
18,8.73,8.94,8.85,8.86,8.73,8.05,62.73,63.81,64.32,64.31,64.12,64.19,2016-03-26,1027.0,5.8,76.5,2.0
19,7.75,7.97,7.89,7.89,7.77,7.27,70.13,70.98,71.51,71.71,71.85,72.34,2016-03-26,1027.1,6.2,78.0,2.7
20,8.62,8.79,8.74,8.75,8.64,8.15,72.55,73.09,73.27,73.23,73.27,73.76,2016-03-26,1026.5,6.6,80.4,3.5
21,8.17,8.34,8.29,8.31,8.23,7.85,76.83,77.49,78.01,78.14,78.13,78.69,2016-03-26,1027.0,7.0,81.7,4.1
22,8.24,8.37,8.32,8.34,8.27,7.95,83.41,83.80,84.15,84.27,84.37,84.85,2016-03-26,1027.1,7.4,82.6,4.6
23,7.55,7.68,7.65,7.66,7.63,7.44,83.39,83.80,84.25,84.54,84.76,85.36,2016-03-26,1027.8,7.1,85.6,4.9
24,7.41,7.51,7.49,7.52,7.52,7.39,90.30,90.82,91.26,91.43,91.64,92.33,2016-03-26,1028.4,7.1,87.2,5.1
1,8.96,9.03,9.03,9.09,9.11,9.03,86.06,86.39,86.93,87.28,87.47,88.08,2016-03-27,1028.2,7.0,88.2,5.2
2,6.57,6.70,6.80,6.93,7.07,7.25,86.48,87.06,87.89,88.52,89.25,90.94,2016-03-27,1028.9,7.2,89.4,5.5
3,6.04,6.16,6.27,6.40,6.54,6.71,76.65,77.41,78.35,79.17,80.23,83.02,2016-03-27,1028.7,7.3,89.9,5.8
4,6.25,6.38,6.50,6.67,6.87,7.18,70.95,71.76,73.04,74.32,76.09,81.17,2016-03-27,1028.3,7.3,91.4,6.0
5,6.55,6.70,6.85,7.04,7.28,7.57,66.80,67.72,69.19,71.12,74.03,81.75,2016-03-27,1028.3,7.2,92.2,6.1
6,5.90,6.08,6.32,6.61,6.97,7.52,77.81,79.06,80.81,82.89,86.11,94.18,2016-03-27,1028.8,7.3,92.3,6.2
7,6.71,6.99,7.27,7.62,7.99,8.14,79.82,80.93,82.59,84.56,87.55,95.99,2016-03-27,1028.3,7.4,92.4,6.3
8,7.60,7.88,8.14,8.49,8.75,8.35,83.96,84.68,85.72,87.28,90.49,100.52,2016-03-27,1028.0,7.4,91.4,6.1
9,8.56,8.84,9.03,9.34,9.63,9.36,79.83,80.34,81.06,82.09,84.11,90.96,2016-03-27,1027.5,7.4,90.2,5.9
10,8.23,8.45,8.60,8.85,9.10,9.26,78.19,79.03,79.81,80.52,81.62,85.81,2016-03-27,1027.6,7.4,90.0,5.8
11,7.98,8.27,8.52,8.88,9.24,9.40,85.91,86.65,87.46,88.37,89.86,94.37,2016-03-27,1028.0,7.4,89.9,5.8
12,8.75,9.09,9.38,9.80,10.17,10.27,86.22,87.21,88.16,89.12,90.94,95.97,2016-03-27,1028.3,7.5,88.9,5.8
13,8.33,8.67,8.89,9.20,9.49,9.77,90.66,91.30,91.98,92.49,93.18,95.79,2016-03-27,1028.9,7.6,87.5,5.6
14,9.42,9.69,9.84,10.08,10.30,10.52,81.06,81.77,82.53,83.17,83.86,85.90,2016-03-27,1028.4,7.4,88.3,5.6
15,9.07,9.21,9.26,9.39,9.47,9.43,71.21,71.74,72.16,72.43,72.84,74.03,2016-03-27,1028.5,7.3,88.1,5.5
16,9.03,9.16,9.12,9.18,9.18,9.06,75.03,75.75,76.26,76.33,76.38,76.92,2016-03-27,1028.4,7.3,87.5,5.3
17,8.42,8.57,8.57,8.63,8.64,8.49,76.53,77.10,77.65,77.92,78.20,79.25,2016-03-27,1028.3,7.4,87.3,5.4
18,8.53,8.66,8.67,8.78,8.88,8.81,69.64,70.42,71.27,71.98,72.77,75.59,2016-03-27,1027.7,7.3,86.8,5.2
19,8.44,8.69,8.37,8.49,8.48,7.67,70.42,71.50,72.82,73.98,75.54,81.57,2016-03-27,1026.8,7.1,87.3,5.2
20,8.62,8.83,8.55,8.71,8.69,7.79,68.45,69.62,70.89,72.07,73.88,80.15,2016-03-27,1025.8,7.1,88.0,5.3
21,9.09,9.30,9.30,9.55,9.70,9.45,66.01,67.27,68.61,69.85,71.55,75.94,2016-03-27,1025.1,7.2,89.6,5.6
22,8.76,9.03,9.06,9.31,9.44,9.17,66.00,67.38,68.89,70.49,72.52,77.44,2016-03-27,1024.6,7.1,90.2,5.7
23,8.31,8.58,8.58,8.78,8.86,8.44,61.61,63.38,65.44,67.61,70.08,76.13,2016-03-27,1024.3,7.2,90.1,5.7
24,9.12,9.40,9.40,9.64,9.76,9.37,65.08,66.59,68.43,70.39,72.65,78.05,2016-03-27,1023.4,7.2,90.8,5.8
1,8.70,8.88,9.06,9.40,9.71,10.11,75.89,77.08,78.58,80.28,82.32,86.59,2016-03-28,1022.6,7.0,94.5,6.2
2,8.06,7.74,8.09,9.04,9.91,10.69,71.84,74.64,77.03,80.09,83.53,87.57,2016-03-28,1021.9,7.2,97.0,6.8
3,10.11,10.42,10.69,11.27,11.66,11.59,67.29,70.24,73.90,77.64,81.90,87.51,2016-03-28,1020.7,7.4,96.5,6.9
4,9.81,10.15,10.52,10.78,10.71,10.26,63.76,66.19,70.03,73.42,76.83,83.15,2016-03-28,1019.3,7.5,96.4,6.9
5,9.21,9.35,9.21,9.24,10.01,11.37,62.37,65.64,68.88,73.62,76.79,81.89,2016-03-28,1017.8,7.5,97.2,7.0
6,8.23,8.59,6.47,6.56,9.06,10.45,71.03,74.33,79.52,88.54,86.64,87.19,2016-03-28,1016.1,7.8,97.2,7.3
7,8.17,6.70,6.22,6.91,9.00,9.80,62.39,74.06,76.48,84.26,85.84,88.76,2016-03-28,1014.6,8.0,97.3,7.6
8,7.34,4.57,5.35,7.12,8.83,8.87,67.66,72.99,86.30,88.62,92.16,97.33,2016-03-28,1013.0,8.1,97.8,7.8
9,7.29,7.26,7.29,7.30,7.17,6.36,73.08,78.06,84.63,91.80,98.26,107.73,2016-03-28,1011.5,8.3,98.2,8.0
10,4.67,4.53,4.58,4.86,4.87,3.36,77.06,86.52,105.61,119.79,130.89,90.79,2016-03-28,1010.2,8.2,98.7,8.0
11,2.31,1.53,1.24,1.50,2.43,4.19,30.26,30.75,9.58,-68.74,-123.69,-131.88,2016-03-28,1009.3,8.3,99.0,8.2
12,4.39,4.01,3.16,2.89,1.91,2.94,20.01,18.91,10.96,-15.69,-53.29,-88.61,2016-03-28,1008.2,8.2,99.0,8.1
13,6.20,5.47,5.39,3.91,3.58,3.53,31.09,26.10,17.86,11.75,-4.23,-29.96,2016-03-28,1007.0,8.2,99.1,8.1
14,4.79,4.22,3.76,2.84,2.82,1.27,39.36,35.93,33.41,20.20,-2.60,-14.69,2016-03-28,1005.9,7.9,99.4,7.8
15,3.96,3.75,2.87,2.20,2.11,2.01,63.78,57.94,49.74,26.74,-6.72,-34.39,2016-03-28,1004.8,8.1,98.9,7.9
16,1.62,1.47,1.16,1.85,2.09,3.56,51.89,66.86,35.65,-58.62,-62.10,-66.40,2016-03-28,1003.9,8.8,98.3,8.5
17,4.76,5.04,5.58,5.95,5.73,5.16,-83.69,-97.55,-93.14,-83.63,-77.46,-59.81,2016-03-28,1003.1,9.4,98.2,9.1
18,9.29,9.99,10.28,9.90,9.61,7.11,-93.01,-85.77,-78.69,-74.12,-70.92,-58.78,2016-03-28,1002.7,9.5,97.1,9.0
19,13.58,14.03,14.07,14.01,13.69,9.63,-62.30,-61.76,-62.13,-61.87,-62.44,-63.80,2016-03-28,1002.2,14.9,67.4,8.9
20,12.41,12.95,13.07,13.16,13.03,9.93,-67.67,-67.28,-66.95,-66.89,-66.89,-68.98,2016-03-28,1002.2,15.2,63.1,8.2
21,15.31,15.86,16.18,16.38,16.43,14.09,-78.41,-77.95,-77.40,-76.98,-77.01,-77.88,2016-03-28,1002.0,15.9,52.0,6.0
22,15.10,15.72,16.05,16.24,16.32,15.17,-69.98,-69.53,-69.19,-69.11,-69.23,-69.80,2016-03-28,1002.7,15.8,46.9,4.5
23,16.03,16.63,16.93,17.07,17.14,16.28,-61.99,-61.71,-61.44,-61.48,-61.73,-62.79,2016-03-28,1004.2,15.1,45.7,3.5
24,15.37,16.17,16.63,16.85,16.89,13.38,-74.23,-73.81,-73.42,-73.47,-73.44,-75.60,2016-03-28,1005.4,13.6,50.3,3.5
1,13.67,14.37,14.88,15.03,15.11,12.06,-77.37,-76.83,-76.42,-76.57,-76.26,-77.59,2016-03-29,1006.3,12.5,57.1,4.2
2,14.86,15.71,16.42,16.60,16.39,14.63,-75.08,-74.87,-74.62,-74.56,-74.09,-75.04,2016-03-29,1007.0,12.1,56.2,3.6
3,13.32,14.44,15.07,15.23,14.07,10.29,-71.09,-71.05,-70.93,-71.19,-70.02,-67.20,2016-03-29,1007.5,11.7,57.7,3.6
4,13.16,14.18,14.53,14.65,14.38,11.87,-60.92,-60.79,-60.48,-60.53,-60.10,-57.81,2016-03-29,1008.4,11.3,57.8,3.3
5,15.71,16.38,17.00,17.47,16.99,14.98,-52.17,-52.09,-51.84,-52.00,-52.09,-50.42,2016-03-29,1009.2,10.9,55.2,2.3
6,12.28,13.17,13.95,13.91,13.34,10.17,-54.23,-54.20,-54.54,-54.51,-54.17,-50.13,2016-03-29,1010.1,10.4,57.9,2.4
7,10.79,11.74,12.48,12.29,11.29,8.25,-53.69,-54.09,-54.09,-54.14,-52.83,-48.13,2016-03-29,1010.7,9.8,59.7,2.3
8,11.32,12.13,12.71,12.87,12.41,9.68,-56.42,-56.42,-56.33,-56.56,-56.43,-55.61,2016-03-29,1011.4,9.2,59.8,1.8
9,10.52,11.26,11.88,12.13,11.67,8.37,-58.02,-57.83,-58.04,-58.41,-58.46,-55.91,2016-03-29,1012.0,8.8,59.7,1.4
10,9.62,10.43,10.91,11.09,10.43,7.16,-59.73,-59.47,-59.31,-59.55,-59.62,-52.43,2016-03-29,1012.9,8.5,61.0,1.4
11,8.61,9.45,10.00,10.01,9.52,7.45,-59.61,-59.28,-59.14,-59.09,-59.09,-58.63,2016-03-29,1014.1,8.2,61.2,1.2
12,8.38,9.24,9.79,9.86,9.44,7.51,-54.48,-54.60,-54.36,-54.21,-54.29,-54.56,2016-03-29,1015.2,8.3,59.5,0.9
13,9.14,9.99,10.50,10.43,9.83,7.60,-51.19,-51.41,-51.61,-51.68,-52.24,-53.18,2016-03-29,1015.9,8.5,57.0,0.5
14,10.05,11.07,11.67,11.51,10.80,7.43,-48.98,-48.92,-49.26,-49.53,-50.06,-48.25,2016-03-29,1016.2,8.7,53.5,-0.2
15,9.43,10.63,11.41,11.03,10.22,6.06,-49.33,-49.69,-50.58,-50.48,-51.55,-45.87,2016-03-29,1016.3,9.1,50.0,-0.8
16,8.06,9.31,10.15,9.34,7.44,3.98,-40.11,-41.69,-43.34,-41.97,-37.44,-25.57,2016-03-29,1016.3,9.6,46.4,-1.3
17,8.59,9.95,10.89,10.32,8.47,4.41,-38.28,-40.66,-42.19,-41.50,-37.03,-26.24,2016-03-29,1016.0,10.3,43.3,-1.7
18,8.65,9.86,10.49,10.07,8.07,4.62,-42.46,-43.83,-44.48,-44.65,-40.27,-29.09,2016-03-29,1015.9,10.7,41.6,-1.9
19,8.38,9.42,10.11,9.45,7.66,4.71,-32.48,-33.46,-34.70,-34.23,-29.57,-16.97,2016-03-29,1015.9,11.4,37.7,-2.6
20,8.51,9.72,10.56,10.02,8.04,7.28,-30.02,-32.82,-34.46,-34.05,-29.98,-18.88,2016-03-29,1016.1,11.9,34.8,-3.2
21,7.80,9.13,10.18,9.54,7.56,6.33,-31.22,-33.44,-35.29,-35.03,-31.70,-16.85,2016-03-29,1016.4,12.4,33.4,-3.3
22,8.33,9.70,10.74,10.31,8.35,4.59,-22.76,-24.35,-26.23,-26.32,-22.88,8.83,2016-03-29,1016.8,12.6,31.3,-4.0
23,9.82,10.84,11.79,11.85,11.43,6.28,-22.02,-22.32,-23.65,-23.96,-25.53,-1.21,2016-03-29,1018.1,12.4,29.8,-4.9
24,6.50,7.34,8.15,8.17,7.32,4.20,-23.25,-25.80,-27.01,-27.61,-24.30,-0.29,2016-03-29,1019.5,11.6,32.5,-4.4
1,4.56,5.30,5.97,5.94,4.95,2.09,-10.61,-15.34,-17.96,-18.30,-9.94,98.00,2016-03-30,1020.9,10.8,35.2,-4.1
2,4.34,5.20,6.02,6.01,4.89,2.10,-6.44,-13.02,-15.77,-15.65,-5.47,138.85,2016-03-30,1022.3,10.0,35.0,-4.8
3,4.94,6.12,7.14,6.97,5.43,3.99,-4.22,-10.78,-12.37,-12.23,-1.95,176.40,2016-03-30,1023.3,9.2,33.3,-6.1
